item_id,order_id,item_name,quantity,unit_price
30019,14350,Margherita Pizza,3,383.92
30020,14351,Margherita,2,307.79
30021,14351,Peppy Paneer,2,393.86
30022,14351,Farmhouse,1,395.07
30023,14352,Paneer Tikka,1,247.34
30024,14352,Naan,1,41.61
30025,14353,Samosa,1,29.53
30026,14353,Pakoda,1,83.45
30027,14354,Hakka Noodles,1,177.85
30028,14355,Cheese Burger,1,204.56
30029,14355,Coke,3,84.59
30030,14355,Fries,1,101.13
30031,14356,Cold Coffee,1,134.8
30032,14356,Mojito,2,168.39
30033,14356,Masala Chai,3,40.15
30034,14356,Fresh Juice,2,91.7
30035,14357,Butter Chicken,1,339.89
30036,14357,Roti,1,25.96
30037,14357,Paneer Tikka,2,281.5
30038,14358,Chicken Roll,1,187.92
30039,14358,Veg Roll,2,104.53
30040,14359,Garlic Bread,3,145.77
30041,14359,Peppy Paneer,1,398.92
30042,14360,Garlic Bread,1,132.54
30043,14360,Farmhouse,3,376.9
30044,14360,Margherita,3,292.8
30045,14360,Chicken Supreme,1,493.08
30046,14361,Mutton Roll,2,199.63
30047,14361,Paneer Roll,3,147.75
30048,14361,Chicken Roll,1,185.19
30049,14362,Dhokla,3,72.51
30050,14362,Namkeen,1,57.83
30051,14363,Cheeseburger,1,272.6
30052,14363,Hot Dog,1,175.98
30053,14363,BBQ Wings,1,332.69
30054,14364,Pani Puri,1,55.83
30055,14364,Bhel Puri,2,73.82
30056,14364,Pav Bhaji,1,141.8
30057,14365,Mutton Roll,3,217.91
30058,14366,Veg Roll,2,100.95
30059,14366,Egg Roll,1,109.25
30060,14366,Paneer Roll,1,126.8
30061,14367,Butter Chicken,3,327.56
30062,14368,Filter Coffee,1,50.99
30063,14368,Idli Sambar,1,94.86
30064,14369,Coke,2,80.59
30065,14369,Chicken Burger,1,190.42
30066,14370,Veg Roll,1,110.55
30067,14370,Mutton Roll,1,211.6
30068,14371,Pani Puri,2,57.41
30069,14371,Sev Puri,3,96.13
30070,14372,Hot Dog,2,178.2
30071,14373,Pepperoni Pizza,2,492.05
30072,14373,Garlic Bread,1,128.87
30073,14373,Lasagna,2,396.8
30074,14373,Pasta Alfredo,1,307.39
30075,14374,Mutton Biryani,3,346.8
30076,14374,Sheekh Kebab,1,274.51
30077,14374,Chicken Kebab,1,291.65
30078,14375,Masala Chai,2,36.95
30079,14375,Lassi,1,82.22
30080,14376,Lasagna,2,367.15
30081,14376,Garlic Bread,1,132.58
30082,14377,Pani Puri,1,58.59
30083,14377,Sev Puri,3,93.92
30084,14377,Bhel Puri,3,81.5
30085,14377,Vada Pav,1,40.13
30086,14378,Masala Dosa,1,145.4
30087,14378,Filter Coffee,3,48.53
30088,14378,Uttapam,1,120.25
30089,14379,Garlic Bread,1,126.16
30090,14380,Samosa,1,29.84
30091,14380,Pakoda,2,97.58
30092,14381,Miso Soup,1,130.41
30093,14381,Ramen,1,394.41
30094,14382,Garlic Bread,3,142.77
30095,14382,Lasagna,1,406.78
30096,14382,Pasta Alfredo,2,335.62
30097,14383,Namkeen,1,57.55
30098,14384,Veg Biryani,1,181.01
30099,14384,Salan,1,55.01
30100,14384,Mutton Biryani,1,308.29
30101,14385,Lassi,2,81.8
30102,14385,Fresh Juice,1,97.66
30103,14385,Masala Chai,3,36.92
30104,14386,Ice Cream,1,119.58
30105,14387,Lassi,2,75.14
30106,14388,Margherita,1,310.74
30107,14388,Chicken Supreme,2,472.65
30108,14389,Chicken Burger,1,169.78
30109,14389,Coke,2,80.15
30110,14389,Cheese Burger,2,231.02
30111,14390,Samosa,1,31.9
30112,14391,Club Sandwich,2,241.16
30113,14391,Grilled Sandwich,1,192.54
30114,14392,Butter Chicken,1,341.87
30115,14392,Dal Makhani,1,228.44
30116,14393,Pakoda,1,90.24
30117,14394,Chicken Roll,1,191.46
30118,14394,Veg Roll,1,106.93
30119,14394,Egg Roll,3,129.77
30120,14395,Fries,2,111.33
30121,14396,Cold Coffee,1,147.19
30122,14396,Mojito,1,167.04
30123,14396,Lassi,1,83.18
30124,14397,Mutton Roll,1,206.02
30125,14397,Veg Roll,2,117.11
30126,14398,Mutton Roll,1,225.43
30127,14398,Egg Roll,1,114.18
30128,14398,Veg Roll,1,100.32
30129,14398,Chicken Roll,2,164.27
30130,14399,Cold Coffee,3,141.4
30131,14399,Mojito,1,153.1
30132,14399,Masala Chai,3,43.98
30133,14399,Lassi,1,86.94
30134,14400,Sushi Platter,1,641.1
30135,14400,Tempura,3,460.7
30136,14400,Ramen,2,354.13
30137,14401,Pepperoni Pizza,1,448.65
30138,14401,Garlic Bread,1,132.93
30139,14402,Jeera Rice,2,154.49
30140,14402,Naan,2,40.23
30141,14403,Peppy Paneer,1,405.09
30142,14403,Chicken Supreme,1,539.18
30143,14403,Garlic Bread,1,143.11
30144,14404,Pani Puri,2,54.65
30145,14404,Sev Puri,2,83.53
30146,14405,Pepperoni Pizza,1,406.74
30147,14405,Pasta Alfredo,2,311.4
30148,14406,Fresh Juice,1,109.16
30149,14407,Pasta Alfredo,3,292.46
30150,14407,Pepperoni Pizza,1,470.35
30151,14408,Rasmalai,1,118.98
30152,14408,Gulab Jamun,1,89.42
30153,14408,Ice Cream,2,111.51
30154,14409,Chicken Kebab,1,266.71
30155,14409,Rumali Roti,1,35.67
30156,14409,Sheekh Kebab,2,249.18
30157,14410,Mutton Roll,1,218.95
30158,14410,Veg Roll,2,106.06
30159,14410,Egg Roll,1,123.16
30160,14410,Paneer Roll,1,141.23
30161,14411,Mushroom Soup,2,161.17
30162,14411,Pasta,1,271.59
30163,14411,Club Sandwich,2,259.13
30164,14412,Pani Puri,1,63.03
30165,14413,Butter Chicken,1,314.46
30166,14413,Roti,1,25.77
30167,14413,Naan,2,37.6
30168,14414,Pani Puri,2,63.17
30169,14414,Pav Bhaji,1,127.91
30170,14415,Bhel Puri,1,84.08
30171,14415,Sev Puri,1,92.73
30172,14416,Margherita Pizza,2,363.62
30173,14416,Garlic Bread,2,147.52
30174,14417,Pasta Alfredo,2,306.9
30175,14417,Garlic Bread,1,125.66
30176,14418,Korma,2,287.23
30177,14418,Mutton Biryani,1,312.52
30178,14419,Dal Makhani,1,222.28
30179,14419,Jeera Rice,1,143.48
30180,14419,Paneer Tikka,1,256.21
30181,14420,Mutton Roll,1,208.88
30182,14421,Pepperoni Pizza,1,494.22
30183,14421,Garlic Bread,1,146.01
30184,14421,Lasagna,2,353.9
30185,14422,Pepperoni Pizza,1,427.5
30186,14422,Garlic Bread,1,147.15
30187,14422,Pasta Alfredo,1,301.82
30188,14423,Pakoda,2,90.85
30189,14423,Namkeen,1,63.09
30190,14423,Dhokla,1,76.25
30191,14424,Ramen,1,390.21
30192,14424,Tempura,3,422.36
30193,14425,Lasagna,1,411.47
30194,14425,Pasta Alfredo,2,306.58
30195,14425,Garlic Bread,2,126.93
30196,14425,Margherita Pizza,1,333.49
30197,14426,Veg Burger,3,118.81
30198,14426,Cheese Burger,1,221.25
30199,14427,Farmhouse,2,378.07
30200,14427,Garlic Bread,3,139.57
30201,14428,Pakoda,3,89.39
30202,14428,Kachori,3,35.04
30203,14428,Namkeen,1,59.2
30204,14428,Dhokla,1,81.79
30205,14429,Uttapam,1,123.66
30206,14429,Vada,1,58.02
30207,14430,Pani Puri,1,59.78
30208,14430,Vada Pav,2,41.05
30209,14430,Pav Bhaji,3,140.97
30210,14431,Vada Pav,3,37.87
30211,14431,Sev Puri,2,94.99
30212,14432,Rumali Roti,2,33.2
30213,14432,Mutton Biryani,2,366.06
30214,14432,Chicken Kebab,1,302.72
30215,14432,Korma,2,284.7
30216,14433,Ramen,1,365.52
30217,14433,Tempura,1,397.82
30218,14434,Farmhouse,3,379.3
30219,14434,Peppy Paneer,2,463.26
30220,14435,Hakka Noodles,2,160.93
30221,14435,Spring Rolls,1,163.51
30222,14436,Farmhouse,3,431.0
30223,14437,Vada Pav,2,39.79
30224,14437,Pani Puri,2,58.63
30225,14438,Chicken Supreme,2,450.34
30226,14438,Farmhouse,1,391.86
30227,14438,Margherita,1,282.26
30228,14439,Fresh Juice,1,109.03
30229,14440,Hakka Noodles,1,170.5
30230,14440,Schezwan Rice,1,194.54
30231,14441,Namkeen,1,63.8
30232,14441,Kachori,1,36.66
30233,14442,Cheese Burger,2,241.17
30234,14442,Veg Burger,2,111.99
30235,14443,Paneer Tikka,1,254.34
30236,14443,Butter Chicken,1,320.86
30237,14444,Veg Fried Rice,2,187.3
30238,14444,Schezwan Rice,2,194.0
30239,14445,Pasta,1,313.84
30240,14445,Grilled Sandwich,1,187.49
30241,14445,Caesar Salad,2,232.62
30242,14445,Club Sandwich,2,239.45
30243,14446,Grilled Sandwich,2,183.31
30244,14446,Caesar Salad,1,240.21
30245,14447,Naan,1,38.56
30246,14447,Butter Chicken,1,346.36
30247,14447,Dal Makhani,1,218.86
30248,14448,Garlic Bread,1,133.3
30249,14448,Lasagna,1,409.83
30250,14449,Schezwan Rice,1,189.55
30251,14449,Hakka Noodles,1,166.39
30252,14450,Garlic Bread,1,135.01
30253,14450,Chicken Supreme,1,484.07
30254,14451,Vada Pav,2,36.1
30255,14451,Bhel Puri,2,77.04
30256,14452,Fries,3,111.65
30257,14452,Hot Dog,1,179.29
30258,14452,BBQ Wings,2,342.74
30259,14452,Cheeseburger,1,226.58
30260,14453,Cheeseburger,2,256.28
30261,14454,Uttapam,1,119.89
30262,14454,Filter Coffee,1,53.75
30263,14455,Samosa,1,29.66
30264,14455,Dhokla,1,75.31
30265,14456,Uttapam,1,117.28
30266,14456,Masala Dosa,1,126.71
30267,14457,Garlic Bread,2,125.91
30268,14457,Margherita Pizza,3,378.16
30269,14458,Garlic Bread,2,121.84
30270,14458,Margherita Pizza,1,358.85
30271,14458,Pasta Alfredo,1,304.04
30272,14459,Garlic Bread,1,139.27
30273,14460,Veg Burger,1,110.15
30274,14460,Fries,2,109.39
30275,14461,Schezwan Rice,1,197.78
30276,14461,Hakka Noodles,2,159.82
30277,14462,Vada Pav,1,39.75
30278,14462,Bhel Puri,1,73.59
30279,14462,Pav Bhaji,2,143.47
30280,14463,Pasta,1,274.26
30281,14463,Caesar Salad,2,231.01
30282,14463,Club Sandwich,1,248.2
30283,14463,Mushroom Soup,1,153.68
30284,14464,Pepperoni Pizza,2,463.62
30285,14464,Margherita Pizza,2,333.98
30286,14465,Cheesecake,1,230.46
30287,14465,Brownie,1,145.37
30288,14465,Gulab Jamun,2,84.36
30289,14466,Veg Biryani,2,187.11
30290,14466,Salan,1,57.75
30291,14467,Pasta Alfredo,2,316.72
30292,14467,Margherita Pizza,1,384.13
30293,14468,Pepperoni Pizza,2,467.6
30294,14468,Garlic Bread,1,141.93
30295,14469,Rumali Roti,2,34.05
30296,14469,Korma,2,315.83
30297,14470,Cheesecake,3,204.53
30298,14471,Garlic Bread,2,125.67
30299,14472,Vada Pav,1,42.85
30300,14472,Bhel Puri,1,84.51
30301,14473,Samosa,3,31.33
30302,14473,Namkeen,1,64.45
30303,14473,Pakoda,2,94.74
30304,14474,Pani Puri,1,63.35
30305,14474,Bhel Puri,1,74.83
30306,14475,BBQ Wings,2,319.11
30307,14475,Fries,1,129.29
30308,14475,Onion Rings,1,132.09
30309,14476,Margherita,2,312.2
30310,14476,Farmhouse,1,361.8
30311,14477,Fresh Juice,3,94.45
30312,14477,Lassi,1,85.06
30313,14477,Cold Coffee,2,137.39
30314,14477,Mojito,1,160.14
30315,14478,Pepperoni Pizza,2,420.4
30316,14478,Lasagna,1,382.16
30317,14479,Naan,3,36.13
30318,14479,Paneer Tikka,1,276.83
30319,14479,Butter Chicken,1,342.19
30320,14479,Jeera Rice,2,147.06
30321,14480,Veg Burger,3,121.54
30322,14480,Fries,2,98.57
30323,14481,Peppy Paneer,1,407.88
30324,14481,Margherita,1,278.89
30325,14482,Uttapam,1,138.18
30326,14482,Idli Sambar,2,105.49
30327,14483,Filter Coffee,2,50.91
30328,14483,Uttapam,1,132.8
30329,14484,Roti,2,23.19
30330,14484,Naan,1,39.29
30331,14485,Lasagna,1,412.29
30332,14485,Garlic Bread,1,145.12
30333,14486,Lasagna,3,413.56
30334,14486,Pepperoni Pizza,2,477.18
30335,14486,Pasta Alfredo,2,326.96
30336,14487,Jeera Rice,1,150.76
30337,14487,Naan,1,41.74
30338,14487,Butter Chicken,2,316.49
30339,14488,Lassi,3,81.65
30340,14488,Cold Coffee,2,143.75
30341,14489,Namkeen,1,65.26
30342,14489,Pakoda,1,86.47
30343,14490,Dal Makhani,1,222.26
30344,14490,Paneer Tikka,1,280.1
30345,14490,Roti,2,24.14
30346,14491,Bhel Puri,1,86.14
30347,14491,Sev Puri,3,87.01
30348,14492,Gulab Jamun,1,85.24
30349,14492,Rasmalai,2,110.62
30350,14493,Lassi,3,87.63
30351,14494,Spring Rolls,2,167.18
30352,14495,Peppy Paneer,1,429.33
30353,14495,Garlic Bread,3,133.39
30354,14496,Masala Dosa,1,140.21
30355,14497,Ice Cream,1,108.53
30356,14497,Cheesecake,1,219.2
30357,14497,Rasmalai,2,114.77
30358,14498,Miso Soup,2,127.02
30359,14498,Dragon Roll,1,390.44
30360,14499,Dal Makhani,3,207.28
30361,14499,Butter Chicken,1,320.56
30362,14500,Hakka Noodles,1,171.05
30363,14500,Schezwan Rice,1,181.32
30364,14501,Coke,1,72.08
30365,14501,Chicken Burger,1,163.73
30366,14502,Sev Puri,1,81.68
30367,14503,Raita,1,42.61
30368,14503,Mutton Biryani,1,308.62
30369,14503,Veg Biryani,2,177.41
30370,14504,Veg Fried Rice,1,190.02
30371,14504,Chicken Manchurian,1,261.55
30372,14505,Pasta,1,285.2
30373,14505,Mushroom Soup,2,136.07
30374,14505,Caesar Salad,2,216.88
30375,14505,Club Sandwich,2,263.19
30376,14506,Coke,1,87.53
30377,14506,Chicken Burger,1,174.73
30378,14506,Cheese Burger,3,217.8
30379,14507,Salan,2,55.15
30380,14507,Chicken Biryani,1,220.11
30381,14508,Mutton Biryani,3,361.5
30382,14509,Mushroom Soup,1,140.19
30383,14509,Caesar Salad,1,213.75
30384,14509,Pasta,1,326.63
30385,14509,Grilled Sandwich,1,196.76
30386,14510,BBQ Wings,2,308.03
30387,14510,Fries,1,120.33
30388,14511,Rumali Roti,2,32.14
30389,14511,Mutton Biryani,2,320.69
30390,14512,Garlic Bread,1,139.56
30391,14512,Lasagna,2,342.96
30392,14513,Masala Chai,2,40.71
30393,14514,Fries,2,120.33
30394,14514,Onion Rings,1,140.42
30395,14515,Pani Puri,2,58.08
30396,14515,Vada Pav,1,39.14
30397,14515,Bhel Puri,2,78.23
30398,14516,Lasagna,1,363.21
30399,14517,Chicken Burger,1,183.57
30400,14517,Coke,2,81.65
30401,14517,Fries,1,108.66
30402,14518,BBQ Wings,2,322.12
30403,14518,Cheeseburger,2,268.6
30404,14519,Vada Pav,2,38.75
30405,14520,Club Sandwich,1,222.95
30406,14520,Mushroom Soup,1,144.55
30407,14520,Grilled Sandwich,1,170.98
30408,14521,Samosa,2,31.94
30409,14521,Pakoda,1,83.37
30410,14522,Pav Bhaji,3,133.97
30411,14522,Bhel Puri,1,73.99
30412,14522,Pani Puri,1,58.83
30413,14523,Pepperoni Pizza,2,488.61
30414,14524,Namkeen,1,61.5
30415,14524,Kachori,1,34.97
30416,14524,Dhokla,1,82.26
30417,14524,Pakoda,1,95.18
30418,14525,Kachori,2,32.88
30419,14525,Pakoda,1,98.19
30420,14525,Samosa,3,32.4
30421,14526,Pani Puri,1,58.57
30422,14526,Pav Bhaji,1,149.72
30423,14527,Farmhouse,1,403.31
30424,14527,Margherita,2,297.67
30425,14528,Margherita Pizza,1,344.16
30426,14528,Pepperoni Pizza,2,410.06
30427,14529,Pav Bhaji,1,138.23
30428,14529,Bhel Puri,1,76.85
30429,14530,Veg Burger,1,113.72
30430,14530,Fries,3,99.71
30431,14530,Chicken Burger,1,187.82
30432,14531,Butter Chicken,1,307.81
30433,14531,Jeera Rice,2,143.41
30434,14531,Dal Makhani,2,224.85
30435,14532,Mutton Biryani,1,327.52
30436,14532,Salan,1,59.55
30437,14533,Lassi,1,73.91
30438,14533,Mojito,2,172.61
30439,14534,Masala Dosa,1,141.24
30440,14535,Cheeseburger,1,261.72
30441,14535,BBQ Wings,1,351.75
30442,14536,Pepperoni Pizza,1,463.06
30443,14536,Pasta Alfredo,3,315.89
30444,14536,Lasagna,2,365.56
30445,14536,Garlic Bread,1,126.58
30446,14537,Cheesecake,1,214.4
30447,14538,Miso Soup,1,110.28
30448,14538,Ramen,2,387.84
30449,14538,Tempura,2,433.47
30450,14539,Farmhouse,1,392.24
30451,14539,Garlic Bread,1,128.85
30452,14540,Schezwan Rice,1,181.65
30453,14541,Chicken Kebab,1,296.69
30454,14541,Sheekh Kebab,1,250.63
30455,14541,Korma,2,322.56
30456,14542,Pakoda,1,95.52
30457,14542,Dhokla,2,74.45
30458,14542,Kachori,2,35.19
30459,14543,Veg Burger,1,131.53
30460,14543,Chicken Burger,1,173.03
30461,14543,Fries,1,105.69
30462,14544,Pakoda,3,93.02
30463,14544,Namkeen,1,55.88
30464,14544,Samosa,1,33.0
30465,14545,Mutton Biryani,1,350.24
30466,14545,Sheekh Kebab,1,251.16
30467,14545,Chicken Kebab,2,288.12
30468,14545,Korma,1,276.35
30469,14546,Tempura,2,379.21
30470,14546,Dragon Roll,3,360.41
30471,14546,Sushi Platter,3,682.48
30472,14547,Hot Dog,1,168.42
30473,14547,BBQ Wings,1,294.7
30474,14547,Fries,1,117.16
30475,14548,Margherita,1,284.72
30476,14548,Chicken Supreme,1,465.64
30477,14549,Fries,1,90.6
30478,14549,Coke,1,78.89
30479,14550,Dragon Roll,2,370.24
30480,14550,Tempura,1,458.56
30481,14550,Miso Soup,3,131.11
30482,14551,Idli Sambar,2,98.9
30483,14552,Ramen,2,326.27
30484,14552,Dragon Roll,2,386.07
30485,14552,Tempura,2,454.29
30486,14553,Lasagna,2,396.2
30487,14553,Pepperoni Pizza,1,441.99
30488,14553,Pasta Alfredo,2,316.62
30489,14553,Margherita Pizza,1,346.26
30490,14554,Mushroom Soup,2,136.97
30491,14554,Club Sandwich,1,218.77
30492,14554,Grilled Sandwich,2,182.44
30493,14555,Sev Puri,1,85.1
30494,14555,Vada Pav,2,37.23
30495,14555,Bhel Puri,2,85.11
30496,14556,Kachori,3,35.21
30497,14556,Namkeen,3,60.54
30498,14557,Bhel Puri,1,73.21
30499,14557,Vada Pav,2,39.72
30500,14557,Pani Puri,1,54.13
30501,14557,Sev Puri,1,96.47
30502,14558,Fries,2,120.92
30503,14558,Hot Dog,1,183.14
30504,14559,Pani Puri,2,55.76
30505,14560,Veg Roll,1,112.35
30506,14560,Mutton Roll,1,237.12
30507,14560,Chicken Roll,1,182.86
30508,14560,Egg Roll,2,131.89
30509,14561,Dragon Roll,1,356.53
30510,14561,Tempura,1,415.39
30511,14562,Hakka Noodles,2,174.52
30512,14562,Schezwan Rice,3,197.78
30513,14562,Spring Rolls,2,157.12
30514,14563,Gulab Jamun,1,87.39
30515,14563,Rasmalai,1,116.84
30516,14563,Cheesecake,2,216.42
30517,14564,Caesar Salad,2,223.16
30518,14565,Namkeen,2,57.54
30519,14565,Dhokla,1,84.1
30520,14566,Roti,1,26.23
30521,14566,Paneer Tikka,1,256.9
30522,14566,Dal Makhani,1,234.72
30523,14567,Paneer Roll,1,131.32
30524,14567,Veg Roll,2,115.2
30525,14568,Korma,2,293.32
30526,14568,Chicken Kebab,1,255.14
30527,14569,Pepperoni Pizza,1,469.7
30528,14569,Lasagna,1,361.11
30529,14569,Margherita Pizza,1,322.21
30530,14570,Tempura,2,428.76
30531,14570,Ramen,1,360.36
30532,14570,Sushi Platter,2,691.7
30533,14571,Fresh Juice,1,101.87
30534,14571,Mojito,1,147.34
30535,14572,Hot Dog,1,167.5
30536,14572,Cheeseburger,1,260.87
30537,14573,Bhel Puri,1,72.44
30538,14573,Vada Pav,1,43.84
30539,14573,Sev Puri,1,90.87
30540,14574,Rasmalai,1,117.51
30541,14574,Gulab Jamun,1,89.28
30542,14574,Cheesecake,1,233.65
30543,14574,Brownie,3,140.78
30544,14575,Cheesecake,2,210.36
30545,14575,Ice Cream,2,122.64
30546,14576,Vada,2,61.27
30547,14576,Masala Dosa,1,126.67
30548,14576,Idli Sambar,2,90.57
30549,14577,Club Sandwich,1,246.77
30550,14577,Mushroom Soup,2,142.78
30551,14578,Jeera Rice,1,161.25
30552,14578,Paneer Tikka,1,239.38
30553,14578,Dal Makhani,1,205.2
30554,14579,Pepperoni Pizza,1,478.97
30555,14579,Garlic Bread,2,142.49
30556,14579,Lasagna,2,388.14
30557,14580,Veg Burger,1,125.88
30558,14580,Fries,1,92.22
30559,14581,Pasta,1,314.01
30560,14581,Grilled Sandwich,1,183.52
30561,14582,Hakka Noodles,2,176.16
30562,14582,Veg Fried Rice,1,174.51
30563,14583,Pasta,2,284.12
30564,14583,Club Sandwich,2,225.34
30565,14583,Mushroom Soup,1,142.73
30566,14584,Sev Puri,2,90.45
30567,14585,Cheesecake,1,238.53
30568,14585,Rasmalai,1,119.18
30569,14585,Brownie,1,143.84
30570,14586,Pani Puri,1,65.39
30571,14587,Chicken Supreme,3,461.71
30572,14587,Garlic Bread,2,143.04
30573,14587,Farmhouse,1,431.23
30574,14588,Jeera Rice,1,159.54
30575,14589,Vada,2,58.28
30576,14589,Filter Coffee,1,47.5
30577,14590,Cheesecake,1,222.52
30578,14591,Hot Dog,2,163.82
30579,14591,Cheeseburger,1,256.5
30580,14592,Upma,2,73.65
30581,14592,Filter Coffee,2,49.21
30582,14592,Masala Dosa,2,144.69
30583,14592,Vada,1,64.8
30584,14593,Chicken Biryani,1,218.37
30585,14593,Mutton Biryani,1,330.47
30586,14594,Vada Pav,2,37.87
30587,14594,Sev Puri,1,95.92
30588,14594,Bhel Puri,1,74.62
30589,14594,Pani Puri,1,64.1
30590,14595,Pasta Alfredo,1,302.97
30591,14596,Sev Puri,1,86.23
30592,14596,Bhel Puri,1,78.07
30593,14597,Caesar Salad,1,241.61
30594,14597,Pasta,3,326.14
30595,14598,Miso Soup,2,114.4
30596,14598,Ramen,1,368.23
30597,14598,Dragon Roll,2,396.97
30598,14599,Idli Sambar,2,90.24
30599,14600,Egg Roll,1,130.49
30600,14601,Masala Dosa,2,151.52
30601,14602,Grilled Sandwich,1,192.71
30602,14603,Garlic Bread,1,145.24
30603,14603,Lasagna,1,356.05
30604,14603,Margherita Pizza,1,317.18
30605,14604,Brownie,2,141.05
30606,14605,Lassi,1,73.5
30607,14605,Fresh Juice,1,97.66
30608,14605,Masala Chai,2,42.61
30609,14606,Naan,1,36.33
30610,14606,Butter Chicken,2,298.92
30611,14607,Pani Puri,1,56.63
30612,14608,Grilled Sandwich,1,183.56
30613,14608,Club Sandwich,2,243.43
30614,14608,Mushroom Soup,3,138.79
30615,14609,Garlic Bread,1,133.25
30616,14609,Farmhouse,1,438.78
30617,14609,Peppy Paneer,1,459.26
30618,14610,Lassi,3,80.32
30619,14610,Cold Coffee,1,137.67
30620,14611,Hot Dog,1,188.1
30621,14612,Cheese Burger,2,226.54
30622,14612,Veg Burger,1,127.25
30623,14612,Fries,1,92.05
30624,14612,Chicken Burger,2,169.41
30625,14613,Naan,1,40.86
30626,14614,Mutton Roll,2,239.16
30627,14614,Veg Roll,2,110.77
30628,14615,Vada,2,60.78
30629,14615,Filter Coffee,1,48.97
30630,14616,Sheekh Kebab,1,225.24
30631,14617,Garlic Bread,2,129.44
30632,14617,Farmhouse,2,416.45
30633,14617,Margherita,1,318.75
30634,14618,Dal Makhani,2,226.13
30635,14618,Jeera Rice,1,142.45
30636,14619,Mojito,2,162.33
30637,14619,Masala Chai,3,37.77
30638,14620,Kachori,1,37.19
30639,14621,Fries,3,119.07
30640,14621,BBQ Wings,1,314.24
30641,14622,Chicken Burger,1,164.44
30642,14622,Veg Burger,1,109.75
30643,14623,Grilled Sandwich,1,162.21
30644,14623,Club Sandwich,1,263.97
30645,14624,Cold Coffee,1,153.79
30646,14625,Schezwan Rice,1,186.84
30647,14625,Hakka Noodles,1,153.04
30648,14626,Raita,3,43.75
30649,14626,Chicken Biryani,1,207.87
30650,14627,Naan,3,36.7
30651,14627,Roti,1,26.83
30652,14628,Pasta,1,288.85
30653,14628,Grilled Sandwich,3,193.93
30654,14629,Rumali Roti,1,31.79
30655,14629,Mutton Biryani,2,309.79
30656,14630,BBQ Wings,3,330.82
30657,14630,Fries,1,111.94
30658,14631,Pani Puri,1,56.54
30659,14631,Sev Puri,1,97.35
30660,14632,Sev Puri,3,81.62
30661,14632,Pav Bhaji,1,136.01
30662,14633,Roti,1,25.26
30663,14633,Dal Makhani,2,219.18
30664,14634,Veg Burger,1,120.99
30665,14634,Fries,1,109.08
30666,14634,Coke,1,81.25
30667,14635,Sushi Platter,1,631.71
30668,14635,Dragon Roll,3,407.96
30669,14636,Idli Sambar,2,90.19
30670,14636,Uttapam,2,124.58
30671,14637,Cheese Burger,1,221.48
30672,14637,Coke,3,86.43
30673,14637,Chicken Burger,1,164.42
30674,14638,Cheesecake,2,206.61
30675,14638,Ice Cream,1,119.58
30676,14639,Mojito,1,175.71
30677,14639,Masala Chai,3,38.42
30678,14639,Lassi,1,75.12
30679,14639,Fresh Juice,1,93.78
30680,14640,Upma,1,77.42
30681,14641,Garlic Bread,1,139.28
30682,14641,Farmhouse,1,383.22
30683,14641,Chicken Supreme,1,531.44
30684,14642,Peppy Paneer,1,456.48
30685,14642,Chicken Supreme,1,506.11
30686,14642,Farmhouse,2,411.61
30687,14643,Samosa,1,30.91
30688,14643,Namkeen,2,58.68
30689,14644,Rumali Roti,3,31.91
30690,14644,Chicken Kebab,1,288.71
30691,14645,Caesar Salad,1,236.5
30692,14646,Butter Chicken,1,347.17
30693,14646,Paneer Tikka,1,284.22
30694,14647,Uttapam,1,137.65
30695,14647,Idli Sambar,2,106.32
30696,14647,Masala Dosa,1,129.08
30697,14648,Cheeseburger,2,232.42
30698,14648,Onion Rings,1,135.37
30699,14648,BBQ Wings,1,345.26
30700,14648,Fries,2,116.79
30701,14649,Dhokla,1,74.32
30702,14649,Namkeen,1,63.52
30703,14649,Samosa,1,27.81
30704,14650,Sushi Platter,2,614.47
30705,14650,Tempura,1,403.92
30706,14650,Ramen,1,348.88
30707,14651,Pani Puri,2,59.94
30708,14651,Sev Puri,3,83.47
30709,14651,Pav Bhaji,1,130.17
30710,14652,Bhel Puri,1,85.91
30711,14652,Sev Puri,1,88.15
30712,14653,Lasagna,1,404.29
30713,14653,Pepperoni Pizza,1,470.56
30714,14653,Margherita Pizza,1,340.13
30715,14653,Pasta Alfredo,2,299.9
30716,14654,Cheesecake,2,217.74
30717,14654,Gulab Jamun,2,84.57
30718,14654,Brownie,2,141.47
30719,14654,Rasmalai,2,106.88
30720,14655,Rumali Roti,1,36.94
30721,14655,Mutton Biryani,1,355.66
30722,14656,Veg Fried Rice,2,180.56
30723,14656,Schezwan Rice,1,219.2
30724,14657,Masala Dosa,3,127.26
30725,14657,Idli Sambar,2,98.57
30726,14657,Vada,1,64.33
30727,14657,Filter Coffee,1,47.82
30728,14658,Masala Chai,1,42.73
30729,14658,Mojito,2,153.05
30730,14659,Rumali Roti,1,36.43
30731,14659,Sheekh Kebab,1,267.3
30732,14660,Schezwan Rice,2,203.33
30733,14661,Gulab Jamun,1,93.17
30734,14661,Ice Cream,2,123.58
30735,14662,Chicken Supreme,2,505.09
30736,14662,Margherita,1,282.8
30737,14662,Peppy Paneer,1,406.6
30738,14663,Mutton Biryani,1,368.76
30739,14663,Sheekh Kebab,1,234.36
30740,14664,Tempura,1,401.92
30741,14664,Dragon Roll,1,414.57
30742,14664,Miso Soup,1,124.12
30743,14664,Sushi Platter,1,614.18
