order_id,customer_id,restaurant_id,order_date,total_amount,status,delivery_time
14579,400,231,2024-08-10,539.06,Delivered,22
14580,1708,245,2024-11-05,1193.92,Delivered,56
14581,1293,283,2024-05-31,1147.71,Delivered,24
14582,981,136,2024-06-05,1059.59,Cancelled,
14583,724,108,2024-12-05,1339.87,Cancelled,
14584,406,163,2024-08-15,466.73,Delivered,54
14585,1099,280,2024-04-02,1436.81,Delivered,43
14586,972,216,2024-10-10,1163.81,Delivered,25
14587,148,264,2024-09-26,1141.58,Cancelled,
14588,1819,153,2024-11-28,307.74,Delivered,42
14589,1401,235,2024-11-10,1308.52,Delivered,33
14590,645,117,2024-07-08,599.1,Delivered,35
14591,142,221,2024-10-04,1169.2,Delivered,43
14592,475,157,2024-06-22,174.72,Delivered,34
14593,336,126,2024-02-14,963.28,Pending,
14594,1866,254,2024-03-07,407.69,Cancelled,
14595,281,139,2024-12-02,298.95,Delivered,31
14596,1513,137,2024-01-30,1369.9,Delivered,26
14597,298,287,2024-11-10,1192.65,Delivered,57
14598,25,101,2024-08-28,1464.89,Delivered,66
14599,302,173,2024-11-23,1491.21,Delivered,31
14600,570,116,2024-02-21,376.99,Cancelled,
14601,1783,173,2024-10-02,727.2,Delivered,36
14602,523,236,2024-11-22,755.51,Delivered,70
14603,674,296,2024-12-06,1008.44,Delivered,34
14604,1262,159,2024-12-06,1082.87,Pending,
14605,1440,142,2024-04-10,1270.09,Delivered,20
14606,716,153,2024-03-26,825.19,Delivered,0
14607,1605,156,2024-12-20,168.2,Pending,
14608,851,283,2024-12-30,1155.62,Delivered,25
14609,811,264,2024-11-24,176.02,Pending,
14610,88,218,2024-03-05,1011.67,Delivered,29
14611,1344,299,2024-06-03,780.79,Delivered,34
14612,112,147,2024-03-26,783.32,Delivered,15
14613,1401,114,2024-12-18,420.68,Delivered,65
14614,1759,258,2024-07-07,1337.85,Delivered,39
14615,1333,158,2024-12-30,1113.33,Cancelled,
14616,1315,161,2024-01-23,1428.23,Pending,
14617,1463,238,2024-11-28,279.87,Delivered,15
14618,1576,153,2024-12-22,627.35,Delivered,42
14619,398,189,2024-11-17,929.78,Delivered,65
14620,785,213,2024-01-08,291.27,Delivered,44
14621,1574,185,2024-12-03,238.57,Delivered,30
14622,677,135,2024-08-10,1490.57,Delivered,23
14623,1945,248,2024-03-08,1490.52,Delivered,65
14624,225,247,2024-08-02,537.4,Delivered,45
14625,172,150,2024-05-22,218.75,Delivered,25
14626,1229,126,2024-12-26,626.51,Pending,
14627,1965,203,2024-07-12,353.36,Delivered,41
14628,1632,287,2024-11-13,1028.61,Delivered,68
14629,1063,170,2024-09-26,1218.3,Delivered,46
14630,1719,221,2024-02-08,142.3,Delivered,58
14631,1200,163,2024-11-30,1146.82,Delivered,15
14632,1939,216,2024-04-02,609.85,Cancelled,
14633,437,123,2024-07-08,701.82,Delivered,50
14634,659,245,2024-02-12,1362.34,Delivered,37
14635,1114,268,2024-11-01,968.63,Delivered,15
14636,483,210,2024-06-16,1428.9,Delivered,55
14637,1111,147,2024-04-27,407.69,Cancelled,
14638,1220,257,2024-08-18,1189.68,Delivered,19
14639,1441,189,2024-11-11,1109.25,Delivered,35
14640,968,173,2024-06-21,817.77,Pending,
14641,696,239,2024-12-24,419.37,Delivered,38
14642,976,176,2024-04-27,411.43,Cancelled,
14643,1429,140,2024-04-07,452.63,Delivered,63
14644,519,138,2024-10-22,959.18,Delivered,20
14645,1173,283,2024-09-13,1454.79,Delivered,26
14646,1798,129,2024-12-27,433.49,Delivered,53
14647,878,173,2024-08-19,1148.42,Delivered,39
14648,1017,256,2024-12-03,334.79,Pending,
14649,577,140,2024-02-11,818.82,Delivered,58
14650,1208,266,2024-05-27,913.31,Delivered,18
14651,153,290,2024-12-26,415.49,Pending,
14652,1844,104,2024-11-06,1441.32,Delivered,31
14653,1295,175,2024-04-16,378.91,Delivered,51
14654,914,159,2024-10-24,577.19,Delivered,65
14655,1004,292,2024-12-28,381.44,Delivered,64
14656,149,160,2024-11-13,1270.12,Delivered,41
14657,1431,291,2024-09-29,465.78,Delivered,18
14658,1537,182,2024-11-24,386.62,Delivered,38
14659,255,161,2024-04-29,951.72,Delivered,67
14660,1167,136,2024-12-24,1475.26,Delivered,70
14661,1576,149,2024-04-14,1214.34,Delivered,24
14662,348,239,2024-06-20,1081.88,Delivered,50
14663,1356,292,2024-11-18,414.44,Delivered,70
14664,1976,199,2024-12-15,904.19,Pending,
14665,603,205,2024-05-30,1211.84,Delivered,38
14666,863,252,2024-01-04,399.69,Delivered,40
14667,1744,190,2024-11-15,274.37,Delivered,45
14668,629,163,2024-12-07,771.66,Delivered,33
14669,1303,163,2024-11-13,376.12,Delivered,18
14670,569,162,2024-12-11,693.02,Delivered,24
14671,247,217,2024-05-18,1167.02,Cancelled,
14672,1176,208,2024-01-14,1424.84,Pending,
14673,578,152,2024-11-29,1411.0,Delivered,21
14674,1331,216,2024-11-02,958.84,Cancelled,
14675,1127,142,2024-11-07,861.55,Cancelled,
14676,1408,129,2024-05-27,303.04,Cancelled,
14677,518,158,2024-06-10,1054.33,Cancelled,
14678,1654,222,2024-06-05,1427.6,Delivered,38
14679,241,112,2024-02-15,705.86,Pending,
14680,1120,224,2024-02-09,194.08,Delivered,67
14681,977,167,2024-08-20,577.44,Delivered,20
14682,785,138,2024-08-27,958.7,Delivered,42
14683,1526,198,2024-11-11,934.26,Delivered,37
14684,173,187,2024-01-31,446.46,Delivered,50
14685,1270,139,2024-03-17,507.63,Delivered,30
14686,1624,205,2024-07-26,884.4,Delivered,25
14687,1141,260,2024-11-06,1070.29,Delivered,35
14688,559,196,2024-02-27,1230.55,Cancelled,
14689,1573,188,2024-12-07,615.13,Delivered,51
14690,1364,236,2024-11-22,716.33,Delivered,55
14691,863,179,2024-03-11,1087.49,Delivered,40
14692,900,148,2024-10-31,809.31,Delivered,32
14693,1324,176,2024-11-26,1183.2,Delivered,32
14694,1195,158,2024-09-04,909.99,Pending,
14695,1035,222,2024-12-30,701.54,Pending,
14696,1599,153,2024-12-09,1417.92,Delivered,68
14697,1192,126,2024-09-05,269.06,Delivered,43
14698,1439,202,2024-03-14,1348.58,Delivered,50
14699,61,202,2024-04-20,571.21,Delivered,66
14700,1876,299,2024-03-13,1100.09,Delivered,44
14701,1650,226,2024-10-08,174.45,Delivered,60
14702,1704,212,2024-07-14,685.12,Cancelled,
14703,936,145,2024-12-10,133.17,Delivered,59
14704,1754,129,2024-11-05,163.38,Delivered,16
14705,1949,124,2024-05-22,542.83,Delivered,67
14706,1557,211,2024-12-28,515.96,Delivered,15
14707,1635,107,2024-04-26,755.03,Delivered,34
14708,939,142,2024-12-22,524.88,Delivered,37
14709,820,251,2024-12-17,1021.62,Delivered,35
14710,1323,238,2024-11-09,1233.9,Delivered,16
14711,817,220,2024-03-29,1054.36,Delivered,40
14712,411,249,2024-06-21,578.13,Delivered,67
14713,353,138,2024-12-08,845.35,Cancelled,
14714,1656,195,2024-08-24,1083.91,Delivered,67
14715,1346,124,2024-01-03,807.45,Delivered,44
14716,1229,288,2024-10-24,1173.59,Delivered,37
14717,179,196,2024-09-21,1369.92,Pending,
14718,267,196,2024-12-25,196.45,Delivered,64
14719,1529,115,2024-12-03,1016.11,Cancelled,
14720,336,184,2024-09-16,1367.79,Delivered,32
14721,218,211,2024-06-23,152.01,Delivered,37
14722,1834,214,2024-02-25,421.4,Pending,
14723,696,123,2024-11-08,889.96,Delivered,55
14724,270,234,2024-08-31,755.44,Delivered,26
14725,398,149,2024-12-27,630.25,Delivered,50
14726,1601,280,2024-02-01,866.06,Cancelled,
14727,52,228,2024-06-07,787.85,Delivered,36
14728,1849,135,2024-09-10,749.19,Delivered,49
14729,791,159,2024-03-14,796.38,Delivered,52
14730,1621,264,2024-04-06,273.74,Delivered,33
14731,1296,112,2024-10-04,1491.24,Delivered,66
14732,1694,272,2024-11-16,443.73,Delivered,48
14733,1223,245,2024-11-01,497.64,Delivered,48
14734,754,159,2024-11-16,275.89,Delivered,68
14735,807,166,2024-12-19,271.13,Delivered,30
14736,1576,179,2024-02-10,1159.31,Pending,
14737,1715,215,2024-12-06,829.52,Delivered,43
14738,1100,207,2024-10-04,1228.05,Delivered,33
14739,73,183,2024-12-10,1389.41,Delivered,70
14740,790,242,2024-12-28,1157.6,Delivered,47
14741,486,221,2024-02-14,656.78,Delivered,60
14742,135,265,2024-01-24,1317.87,Delivered,70
14743,1918,184,2024-12-13,590.74,Delivered,17
14744,2,259,2024-07-29,1206.31,Delivered,23
14745,571,234,2024-12-04,368.92,Delivered,20
14746,1818,180,2024-07-24,533.62,Delivered,28
14747,614,281,2024-10-31,1107.42,Delivered,41
14748,1205,139,2024-01-07,243.94,Pending,
14749,1970,277,2024-12-23,1405.05,Delivered,70
14750,1637,168,2024-05-26,829.27,Delivered,59
14751,1040,289,2024-12-06,291.88,Delivered,49
14752,1889,143,2024-11-30,510.21,Delivered,24
14753,459,206,2024-11-29,973.35,Delivered,35
14754,1221,260,2024-11-21,217.62,Delivered,60
14755,1830,109,2024-05-19,1153.04,Delivered,15
14756,1557,274,2024-11-30,936.42,Cancelled,
14757,1429,125,2024-02-06,1433.72,Delivered,17
14758,1693,270,2024-02-04,1156.27,Delivered,58
14759,1858,291,2024-09-24,361.66,Delivered,62
14760,714,196,2024-05-23,262.25,Delivered,56
14761,1439,289,2024-12-11,1237.61,Cancelled,
14762,20,290,2024-11-10,769.94,Delivered,34
14763,1253,137,2024-10-31,1294.03,Delivered,41
14764,137,269,2024-12-08,1039.21,Cancelled,
14765,1422,190,2024-07-04,1314.64,Cancelled,
14766,1376,116,2024-10-03,395.09,Delivered,32
14767,931,133,2024-02-20,1377.71,Delivered,69
14768,272,106,2024-07-27,978.74,Delivered,59
14769,1799,183,2024-12-06,119.22,Delivered,21
14770,1263,178,2024-11-23,979.74,Pending,
14771,621,214,2024-11-13,1339.24,Delivered,22
14772,653,128,2024-07-17,1220.32,Delivered,61
14773,630,109,2024-12-29,1447.05,Delivered,26
14774,963,266,2024-04-02,741.35,Delivered,46
14775,873,112,2024-12-29,1057.52,Delivered,15
14776,269,277,2024-12-20,552.48,Delivered,50
14777,1114,218,2024-07-10,577.34,Delivered,17
14778,117,203,2024-12-08,1497.76,Delivered,53
14779,1812,211,2024-01-22,844.35,Delivered,29
14780,1112,218,2024-03-08,1279.65,Delivered,50
14781,396,274,2024-12-19,1218.39,Delivered,69
14782,961,112,2024-11-25,501.73,Delivered,30
14783,1763,267,2024-07-11,168.01,Delivered,27
14784,290,205,2024-11-11,454.91,Delivered,29
14785,1935,216,2024-10-18,1407.36,Delivered,41
14786,1037,232,2024-08-09,1409.06,Delivered,45
14787,1765,158,2024-05-10,775.72,Cancelled,
14788,286,173,2024-06-18,970.87,Cancelled,
14789,1198,233,2024-09-26,1202.08,Delivered,69
14790,122,187,2024-06-20,143.71,Cancelled,
14791,287,231,2024-11-24,111.08,Delivered,36
14792,1958,144,2024-11-13,930.7,Pending,
14793,1799,208,2024-12-11,1056.71,Cancelled,
14794,1449,223,2024-01-16,293.03,Cancelled,
14795,522,241,2024-10-26,1169.83,Delivered,49
14796,1451,148,2024-11-06,1204.74,Delivered,58
14797,1643,250,2024-10-17,955.56,Delivered,23
14798,493,116,2024-06-28,1101.52,Delivered,27
14799,723,127,2024-06-02,917.05,Delivered,68
14800,798,239,2024-11-27,787.56,Delivered,44
14801,1807,127,2024-11-14,1022.78,Delivered,20
14802,1351,207,2024-12-29,785.35,Delivered,64
14803,10,181,2024-11-16,740.05,Delivered,55
14804,397,117,2024-12-30,1100.82,Delivered,39
14805,203,173,2024-05-28,999.77,Delivered,34
14806,1091,289,2024-09-10,207.22,Delivered,36
14807,385,252,2024-09-02,1439.36,Delivered,28
14808,428,166,2024-02-03,633.13,Delivered,69
14809,1580,199,2024-11-03,982.81,Delivered,53
14810,699,110,2024-11-17,295.25,Delivered,38
14811,1315,287,2024-07-26,428.16,Delivered,18
14812,1592,186,2024-01-15,214.88,Delivered,41
14813,509,144,2024-11-03,416.99,Pending,
14814,1287,269,2024-12-25,1430.74,Delivered,44
14815,178,196,2024-07-29,1065.49,Delivered,68
14816,598,251,2024-06-23,180.55,Delivered,20
14817,821,128,2024-04-20,355.96,Delivered,32
14818,1629,226,2024-12-04,547.87,Delivered,61
14819,31,208,2024-01-26,670.88,Delivered,56
14820,173,150,2024-11-07,1225.11,Pending,
14821,1622,233,2024-05-10,685.12,Delivered,69
14822,1062,161,2024-12-17,631.7,Delivered,61
14823,1545,149,2024-12-27,698.15,Delivered,19
14824,1178,135,2024-04-15,931.58,Delivered,17
14825,1191,110,2024-11-30,586.33,Pending,
14826,1325,137,2024-11-14,1301.8,Delivered,15
14827,1181,169,2024-06-03,1377.46,Delivered,50
14828,854,250,2024-10-24,1008.28,Delivered,70
14829,179,212,2024-10-09,1059.11,Delivered,32
14830,1493,296,2024-12-20,868.77,Delivered,19
14831,351,107,2024-12-10,117.56,Delivered,58
14832,942,156,2024-08-07,1243.93,Delivered,56
14833,782,187,2024-11-21,623.57,Delivered,37
14834,1581,166,2024-12-07,1403.28,Delivered,50
14835,1698,140,2024-12-11,1343.26,Delivered,56
14836,621,174,2024-06-13,1214.3,Delivered,43
14837,69,129,2024-03-14,1038.78,Pending,
14838,1031,282,2024-07-01,1345.12,Delivered,54
14839,1958,271,2024-12-20,600.63,Delivered,52
14840,129,172,2024-11-24,836.93,Delivered,16
14841,710,147,2024-08-13,408.39,Delivered,53
14842,1158,289,2024-06-22,116.55,Delivered,48
14843,424,230,2024-05-13,477.14,Delivered,15
14844,1227,117,2024-05-11,318.76,Delivered,50
14845,1648,178,2024-12-23,1394.4,Delivered,58
14846,1922,102,2024-09-13,748.39,Delivered,27
14847,547,270,2024-01-04,272.52,Cancelled,
14848,1330,175,2024-01-25,305.87,Delivered,46
14849,390,279,2024-10-24,740.39,Delivered,49
14850,1658,116,2024-11-25,672.91,Delivered,41
14851,1677,176,2024-05-07,288.12,Delivered,39
14852,637,252,2024-09-18,776.56,Delivered,46
14853,1329,108,2024-12-24,817.15,Cancelled,
14854,1515,141,2024-11-06,1239.98,Pending,
14855,1890,276,2024-11-29,888.1,Pending,
14856,101,203,2024-07-01,547.0,Delivered,48
14857,1152,193,2024-01-17,444.53,Delivered,50
14858,1747,210,2024-08-18,389.29,Delivered,68
14859,1822,114,2024-01-04,172.77,Delivered,28
14860,769,190,2024-08-11,757.98,Cancelled,
14861,384,255,2024-07-30,806.3,Cancelled,
14862,789,119,2024-03-11,1176.08,Pending,
14863,552,170,2024-11-08,615.04,Delivered,41
14864,38,144,2024-08-09,943.42,Pending,
14865,1048,228,2024-09-10,844.19,Cancelled,
14866,408,196,2024-05-18,1197.87,Delivered,41
14867,1666,162,2024-03-30,802.08,Delivered,29
14868,719,221,2024-12-19,696.24,Delivered,42
14869,1830,205,2024-12-01,417.13,Delivered,35
14870,730,140,2024-09-17,164.78,Delivered,20
14871,1828,228,2024-10-24,1224.16,Delivered,40
14872,1763,210,2024-12-29,1300.71,Delivered,41
14873,1376,262,2024-11-01,987.36,Cancelled,
14874,1822,290,2024-03-11,578.17,Cancelled,
14875,1890,260,2024-11-27,1386.75,Delivered,69
14876,1149,113,2024-01-10,338.22,Delivered,64
14877,1537,125,2024-11-08,1171.35,Delivered,19
14878,276,183,2024-11-21,756.94,Delivered,38
14879,1874,134,2024-12-30,980.82,Delivered,67
14880,1414,122,2024-12-09,1399.76,Delivered,40
14881,587,154,2024-08-06,974.6,Cancelled,
14882,938,290,2024-05-11,1279.8,Cancelled,
14883,588,253,2024-12-20,1394.61,Delivered,70
14884,716,110,2024-12-05,1162.73,Cancelled,
14885,1775,161,2024-12-04,1036.22,Delivered,21
14886,1245,290,2024-11-27,1107.98,Cancelled,
14887,1461,290,2024-02-12,1203.09,Pending,
14888,813,201,2024-05-21,727.26,Delivered,50
14889,1455,290,2024-12-05,375.93,Delivered,44
14890,1968,240,2024-11-30,834.03,Delivered,58
14891,360,221,2024-08-09,1358.67,Delivered,55
14892,401,108,2024-06-08,583.03,Delivered,52
14893,1740,214,2024-12-11,931.81,Delivered,62
14894,1955,218,2024-11-04,444.98,Delivered,21
14895,1032,274,2024-03-03,236.68,Cancelled,
14896,413,190,2024-11-10,1280.2,Pending,
14897,526,195,2024-03-14,720.23,Delivered,15
14898,759,269,2024-12-09,800.84,Pending,
14899,417,179,2024-12-12,860.16,Cancelled,
14900,1118,267,2024-05-19,252.99,Delivered,45
14901,1214,214,2024-12-16,824.67,Pending,
14902,890,241,2024-11-26,275.79,Delivered,43
14903,339,293,2024-04-10,528.38,Delivered,70
14904,1332,119,2024-09-18,897.33,Cancelled,
14905,977,122,2024-12-13,1002.85,Delivered,28
14906,995,237,2024-02-26,1404.55,Pending,
14907,1261,276,2024-11-17,759.14,Cancelled,
14908,1155,247,2024-12-03,663.99,Delivered,49
14909,997,238,2024-05-06,879.39,Delivered,39
14910,1222,240,2024-11-18,675.47,Delivered,63
14911,718,118,2024-04-24,219.08,Cancelled,
14912,1297,275,2024-02-10,561.97,Delivered,65
14913,1785,238,2024-12-08,1394.49,Delivered,68
14914,393,204,2024-03-12,931.07,Delivered,60
14915,668,278,2024-11-24,396.54,Delivered,36
14916,176,274,2024-12-04,573.98,Pending,
14917,1155,120,2024-10-31,802.63,Pending,
14918,1736,122,2024-11-14,1477.12,Delivered,65
14919,245,280,2024-12-12,815.01,Delivered,66
14920,540,236,2024-05-28,428.8,Delivered,69
14921,1466,261,2024-05-31,191.52,Cancelled,
14922,237,133,2024-12-03,868.17,Delivered,28
14923,1449,255,2024-10-29,798.35,Delivered,48
14924,1090,224,2024-11-06,793.34,Delivered,65
14925,563,151,2024-03-05,533.71,Delivered,42
14926,1520,220,2024-03-05,383.81,Delivered,65
14927,1640,207,2024-11-29,240.77,Pending,
14928,1396,245,2024-08-14,367.13,Delivered,62
14929,855,120,2024-11-21,1379.05,Delivered,49
14930,684,137,2024-11-04,906.26,Delivered,37
14931,1984,154,2024-12-17,1449.59,Cancelled,
14932,922,298,2024-12-24,266.98,Cancelled,
14933,218,197,2024-05-29,538.5,Cancelled,
14934,1676,232,2024-11-14,895.31,Cancelled,
14935,594,131,2024-11-14,271.05,Delivered,27
14936,1395,167,2024-11-02,334.98,Cancelled,
14937,1792,232,2024-04-25,720.02,Delivered,19
14938,270,172,2024-03-02,1393.32,Delivered,18
14939,1970,158,2024-11-27,1258.68,Delivered,20
14940,166,141,2024-08-17,1366.29,Cancelled,
14941,1323,165,2024-06-22,342.04,Delivered,57
14942,1236,206,2024-12-16,356.83,Delivered,24
14943,1042,146,2024-11-27,663.24,Cancelled,
14944,1048,239,2024-02-15,411.81,Delivered,41
14945,992,127,2024-11-13,1070.57,Pending,
14946,840,242,2024-04-24,381.04,Delivered,63
14947,1470,210,2024-05-14,1268.8,Delivered,57
14948,638,280,2024-03-18,721.33,Delivered,31
14949,1126,272,2024-07-31,656.63,Delivered,51
14950,1063,222,2024-02-19,138.13,Delivered,61
14951,1267,211,2024-11-23,307.52,Delivered,34
14952,1329,190,2024-10-27,475.16,Delivered,21
14953,1822,188,2024-06-25,626.57,Delivered,69
14954,1653,279,2024-11-23,1313.21,Pending,
14955,1053,194,2024-09-18,282.14,Delivered,24
14956,1347,174,2024-12-23,397.84,Delivered,31
14957,46,271,2024-05-08,966.04,Delivered,53
14958,1097,220,2024-11-14,382.94,Delivered,57
14959,687,207,2024-12-25,873.94,Delivered,30
14960,1342,166,2024-05-01,681.84,Delivered,51
14961,1852,175,2024-12-24,1036.36,Cancelled,
14962,5,121,2024-12-05,746.17,Cancelled,
14963,1044,191,2024-12-21,903.88,Pending,
14964,1457,287,2024-06-21,1071.05,Cancelled,
14965,435,211,2024-11-16,941.39,Pending,
14966,827,173,2024-02-29,-882.63,Delivered,16
14967,167,269,2024-11-01,1332.67,Delivered,61
14968,1383,291,2024-01-15,722.86,Delivered,56
14969,1874,163,2024-07-19,950.38,Delivered,15
14970,686,125,2024-12-08,1195.82,Delivered,26
14971,1503,236,2024-02-23,347.75,Delivered,23
14972,1148,190,2024-01-14,1384.21,Delivered,64
14973,1202,229,2024-11-13,569.36,Delivered,50
14974,1334,164,2024-12-03,290.83,Delivered,35
14975,1383,281,2024-11-28,1482.95,Pending,
14976,1667,208,2024-07-17,1095.58,Delivered,25
14977,1922,159,2024-06-30,908.12,Pending,
14978,1389,202,2024-11-03,107.34,Delivered,57
14979,807,233,2024-11-09,1094.45,Delivered,56
14980,695,115,2024-07-02,322.27,Delivered,62
14981,413,182,2024-02-27,912.02,Delivered,35
14982,97,245,2024-12-03,1331.13,Delivered,40
14983,1708,279,2024-12-30,237.5,Delivered,43
14984,1900,109,2024-11-09,1075.08,Delivered,15
14985,1491,130,2024-12-08,1397.21,Delivered,55
14986,1578,220,2024-08-01,472.47,Delivered,53
14987,1463,289,2024-12-27,788.46,Cancelled,
14988,174,250,2024-12-23,292.38,Delivered,44
14989,1108,297,2024-03-25,266.04,Delivered,58
14990,286,189,2024-01-13,1286.83,Delivered,21
14991,1395,133,2024-03-07,1320.87,Delivered,42
14992,1362,196,2024-04-25,1003.72,Delivered,21
14993,301,296,2024-02-28,1206.69,Delivered,68
14994,947,254,2024-12-22,1274.68,Delivered,59
14995,1709,234,2024-11-10,1165.92,Pending,
14996,404,285,2024-09-19,750.23,Cancelled,
14997,609,295,2024-12-11,278.1,Delivered,16
14998,574,164,2024-04-05,1098.37,Pending,
14999,1953,290,2024-09-20,428.45,Delivered,62
15000,1483,271,2024-02-11,593.23,Delivered,45
15001,1524,103,2024-12-10,1329.41,Delivered,25
15002,1070,195,2024-03-30,407.81,Delivered,41
15003,1643,159,2024-04-19,340.19,Delivered,19
15004,1264,295,2024-11-02,194.52,Delivered,46
15005,1781,138,2024-05-01,1354.97,Delivered,29
15006,1666,264,2024-12-31,1350.03,Delivered,58
15007,1369,128,2024-12-21,992.9,Cancelled,
15008,1296,212,2024-12-01,1355.02,Delivered,37
15009,873,219,2024-11-13,1012.41,Delivered,19
15010,893,228,2024-04-25,1493.52,Delivered,21
15011,1546,133,2024-08-11,665.31,Delivered,62
15012,896,216,2024-10-27,620.87,Pending,
15013,1276,174,2024-03-19,828.16,Delivered,34
15014,1415,206,2024-11-08,644.22,Delivered,16
15015,692,252,2024-11-25,407.66,Delivered,48
15016,311,160,2024-11-30,761.12,Delivered,42
15017,1522,176,2024-11-24,1408.56,Delivered,28
15018,649,280,2024-07-21,870.81,Cancelled,
15019,1317,285,2024-12-11,1281.5,Cancelled,
15020,1904,260,2024-12-01,1009.62,Delivered,39
15021,774,230,2024-07-12,1160.18,Delivered,56
15022,1942,242,2024-01-14,777.22,Delivered,41
15023,430,238,2024-03-30,416.6,Pending,
15024,1132,169,2024-12-25,1470.43,Delivered,44
15025,1170,190,2024-01-03,1412.65,Delivered,53
15026,1831,195,2024-08-02,174.18,Delivered,42
15027,1437,147,2024-12-13,870.89,Delivered,36
15028,1592,183,2024-10-09,220.99,Delivered,40
15029,396,139,2024-06-25,263.85,Delivered,57
15030,840,217,2024-12-28,176.6,Delivered,28
15031,956,194,2024-07-24,1328.11,Delivered,54
15032,1881,111,2024-04-04,489.25,Delivered,23
15033,1516,295,2024-12-25,226.47,Cancelled,
15034,557,248,2024-09-28,1213.92,Delivered,65
15035,1607,241,2024-11-24,161.17,Delivered,47
15036,414,294,2024-02-27,818.45,Delivered,68
15037,219,240,2024-06-01,825.85,Delivered,17
15038,1997,209,2024-12-05,713.49,Delivered,30
15039,519,269,2024-05-23,132.49,Delivered,62
15040,1748,235,2024-06-07,758.04,Delivered,56
15041,290,143,2024-09-10,845.19,Delivered,64
15042,43,261,2024-12-31,910.6,Delivered,43
15043,1928,247,2024-11-11,1103.03,Delivered,61
15044,1552,293,2024-10-26,856.49,Delivered,62
15045,1821,232,2024-06-26,1295.54,Delivered,45
15046,1017,275,2024-01-17,599.37,Delivered,70
15047,1891,154,2024-02-16,1372.22,Delivered,64
15048,1385,262,2024-07-14,299.95,Cancelled,
15049,876,205,2024-12-28,925.8,Delivered,70
15050,1856,152,2024-12-08,1011.11,Delivered,43
15051,516,175,2024-11-03,250.76,Delivered,51
15052,1143,165,2024-11-22,451.93,Delivered,23
15053,439,145,2024-08-21,898.24,Delivered,59
15054,1995,273,2024-01-07,245.1,Pending,
15055,1326,199,2024-12-15,582.78,Cancelled,
15056,153,205,2024-10-31,1413.14,Cancelled,
15057,1577,146,2024-03-12,177.24,Delivered,51
15058,528,192,2024-12-15,503.69,Cancelled,
15059,353,211,2024-11-09,476.24,Pending,
15060,433,259,2024-12-17,733.03,Cancelled,
15061,329,156,2024-12-09,651.02,Delivered,56
15062,844,251,2024-11-24,587.59,Delivered,20
15063,953,291,2024-11-08,448.88,Delivered,58
15064,477,230,2024-12-04,956.51,Delivered,41
15065,699,242,2025-06-15,1249.29,Delivered,45
15066,1447,205,2024-03-19,838.33,Delivered,56
15067,315,264,2024-11-09,491.99,Cancelled,
15068,1861,163,2024-10-17,991.91,Pending,
15069,131,190,2024-09-16,1496.57,Pending,
15070,1576,166,2024-12-12,1226.81,Delivered,46
15071,873,261,2024-03-23,776.66,Pending,
15072,954,134,2024-12-04,669.02,Delivered,57
15073,1745,251,2024-11-07,1270.63,Delivered,69
15074,1841,248,2024-04-26,414.45,Delivered,57
15075,1966,264,2024-04-06,668.68,Delivered,32
15076,417,144,2024-11-03,1143.63,Delivered,28
15077,961,209,2024-12-16,315.83,Delivered,54
15078,1516,276,2024-12-23,1445.76,Delivered,25
15079,1761,142,2024-05-26,1472.87,Delivered,30
15080,526,262,2024-11-05,951.13,Delivered,65
15081,1769,123,2024-04-04,660.23,Delivered,54
15082,1708,255,2024-03-25,874.44,Pending,
15083,330,123,2024-05-26,966.95,Delivered,54
15084,1318,231,2024-07-21,775.98,Delivered,62
15085,199,128,2024-12-06,647.75,Pending,
15086,955,148,2024-01-16,183.66,Delivered,23
15087,1228,148,2024-10-02,291.67,Delivered,52
15088,1604,178,2024-12-17,787.89,Delivered,46
15089,751,108,2024-05-17,665.01,Delivered,60
15090,275,273,2024-12-01,252.19,Delivered,19
15091,821,227,2024-12-26,957.54,Delivered,60
15092,628,188,2024-12-01,1271.17,Delivered,34
15093,831,296,2024-02-20,736.42,Cancelled,
15094,780,287,2024-10-25,395.02,Delivered,22
15095,61,257,2024-11-22,1083.37,Pending,
15096,402,277,2024-08-20,1317.81,Delivered,51
15097,691,140,2024-07-28,772.68,Delivered,27
15098,94,283,2024-11-22,101.28,Delivered,44
15099,519,290,2024-12-22,1320.6,Delivered,27
15100,1075,159,2024-05-02,917.63,Delivered,46
15101,252,269,2024-12-14,544.26,Delivered,55
15102,1855,115,2024-02-23,835.69,Delivered,65
15103,710,167,2024-08-11,1317.87,Delivered,32
15104,960,129,2024-12-24,1008.25,Delivered,67
15105,496,296,2024-06-20,549.33,Delivered,44
15106,339,185,2024-12-01,1097.39,Cancelled,
15107,1735,102,2024-12-13,882.79,Delivered,59
15108,1354,252,2024-11-07,531.04,Delivered,23
15109,325,233,2024-09-23,898.43,Delivered,59
15110,576,145,2024-04-11,1347.29,Delivered,70
15111,1457,295,2024-05-27,1211.62,Delivered,43
15112,714,247,2024-08-01,1455.46,Delivered,51
15113,1204,156,2024-11-16,1185.11,Cancelled,
15114,1312,231,2024-09-24,1362.88,Pending,
15115,1114,268,2024-03-11,865.41,Pending,
15116,1140,251,2024-08-20,1353.5,Delivered,43
15117,230,233,2024-06-15,1234.78,Pending,
15118,1444,122,2024-11-15,1391.62,Pending,
15119,114,241,2024-07-05,991.82,Delivered,42
15120,422,161,2024-04-02,998.24,Pending,
15121,338,257,2024-02-07,838.29,Delivered,32
